"artist_hotttnesss","artist_id","artist_name","artist_mbtags_count","bars_confidence","bars_start","beats_confidence","beats_start","duration","end_of_fade_in","key","key_confidence","latitude","location","longitude","loudness","mode","mode_confidence","release_id","release_name","song_id","start_of_fade_out","tatums_confidence","tatums_start","tempo","terms_freq","time_signature","time_signature_confidence","title","year"
"0.320086927","ARJIE2Y1187B994AB7","Line Renaud","0","0.087","1.13621","0.845","0.13579","140.30322","0.322","1","0.171","37.1573567501336","Not available","-63.9333578685195","-12.755",1,"0.296",34757,"Les AnnA(c)es Chansons","SOPPEEZ12A6D4F87B2","136.62","1","0.13579","117.537","1","3","0.836","Il Y A Des Anges",1994
"0.41709886","ARL62M311C8A4213F2","Katie Armiger","0","0.008","0.45296","0.922","0.45296","204.22485","0.142","9","0.388","37.1573567501336","Not available","-63.9333578685195","-5.231",1,"0.517",556209,"Believe","SOMRPXI12AB018788D","196.162","0.567","0.25204","150.085","1","4","0.064","Movin On",0
"0.358893493","ARHNL9K1187FB5730C","Stephy Tang","1","0.6","0.2258","0.6","0.2258","205.06077","0.606","0","0.479","37.1573567501336","Not available","-63.9333578685195","-9.151",1,"0.598",33940,"Fantasy","SOVCYMJ12A6D4F7726","194.868","0.617","0.2258","148.252","1","1","0","Zi You Zi Zai",2006
"0.252305197","ARRXNGN124207835CB","Grup Knar","0","0.219","0.60497","0.722","0.20805","106.63138","0.102","5","0.396","37.1573567501336","Not available","-63.9333578685195","-10.709",1,"0.549",210310,"Anadolu Ermeni Halk MA1/4zigi","SOLKIUR12A8C1393C5","100.78","0.327","0.20805","156.239","1","3","1","Burma Diginin Eger Er",0
"0.264752142","AR3GYKU1187B996AB9","Jim Kweskin","0","0.614","0.1916","0.614","0.1916","122.33098","0.473","4","0","41.05182","Stamford, CT","-73.54223","-12.528",1,"0.162",57770,"Rhino Hi-Five: Bluegrass and Jug Bands","SOASGOU12A6D4FBAED","115.461","0.155","0.1916","182.773","1","1","0","If You're A Viper (LP Version)",0
"0.383140731","ARYV1OT1187B9B4C8E","Commander Cody And His Lost Planet Airmen","1","0.001","0.26838","0.778","0.26838","185.44281","0","4","0.449","37.1573567501336","Not available","-63.9333578685195","-8.353",1,"0.296",138329,"Commander Cody & His Lost Planet Airmen","SOPBCHO12A8AE4808C","176.536","0.728","0.26838","123.713","0.957775785","4","0.054","Hawaii Blues (Album Version)",0
"0.477889304","ARRJ3UC1187FB579D7","Wyclef Jean","1","0.568","0.21596","0.593","0.21596","287.50322","0","6","0.945","37.1573567501336","Croix-des-Bouquets,  Haiti","-63.9333578685195","-6.748",1,"0.574",280392,"CARNIVAL VOL. II Memoirs of an Immigrant","SOBGPAH12A58A78C55","253.376","0.634","0.21596","85.964","1","4","0.845","Heaven's In New York",2007
"0","ARGAJDQ11F50C4EDDF","Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola","0","1","0.76111","1","0.76111","56.71138","0.408","11","0.467","37.1573567501336","Not available","-63.9333578685195","-25.063",0,"0.469",244041,"Musica Sacra Nella Napoli del '700","SOERNBP12A8C13D228","53.087","0.042","0.76111","47.421","1","1","0","Miserere: XVII. Quoniam Si Voluisses",0
"0.334252474","ARDZJ6H1187FB387F2","Moraes Moreira","0","0.264","0.0619","0.898","0.0619","249.23383","0.168","11","0.356","37.1573567501336","Not available","-63.9333578685195","-7.622",1,"0.557",705129,"A Arte De Moraes Moreira","SOLBVPH12AB018577F","241.412","0.415","0.0619","215.595","0.994700804","3","0.165","Bateu No Paladar",0
"0.306891177","ARGKWSI11F50C488CC","Smidi Beats","0","0.019","0.77187","0","0.77187","199.18322","2.078","6","0.498","38.50205","Nevada","-117.02258","-14.497",0,"0.476",470932,"Las Vegas Number 1 Producer","SORQGPC12AB01859EA","196.406","0.513","0.61956","98.128","1","4","1","All Shook Up",0
"0.382549929","AR8AVU31187FB42175","The Robert Cray Band","1","0.023","1.05262","0.937","0.10579","173.322","0.206","1","0.385","37.1573567501336","Not available","-63.9333578685195","-7.933",0,"0.485",216494,"The Definitive Collection","SOYACRZ12A6D4FA356","163.985","0.88","0.10579","127.373","0.885830835","4","0","Bad Influence",1983
"0.375362434","ARH0Z131187B9B69E9","Kool Moe Dee","1","0.061","1.11539","0.592","0.53581","336.43057","0.141","6","0.579","40.8079","Harlem, New York, NY","-73.9454","-7",1,"0.608",453478,"The Masters Series: Hip Hop","SOLZRNM12AB0182048","334.251","0.52","0.24674","104.171","1","4","1","How Ya Like Me Now",1987
"0.349139602","ARE13NK1187FB4CF92","Alternative TV","1","0.452","1.924","0.439","1.4789","237.08689","5.439","2","0.006","51.50632","London, England","-0.12714","-13.846",0,"0.411",611763,"My Life As A Child Star","SOHERCW12A8C14292A","230.359","0.186","1.26077","136.964","1","4","0.664","Lemons_ For Kevin",1994
"0.218936415","ARXWBOL11E2835E5BB","Abbott & Chambers","0","0.691","0.73471","0.27","0.29874","496.06485","0","7","0.668","37.1573567501336","Not available","-63.9333578685195","-6.466",1,"0.768",525924,"Power Trance Vol. 4","SOLIERS12A58A75718","486.243","1","0.07749","138.012","0.98016132","4","0","Where Are You",0
"0.389256743","AR4G2AQ1187FB59D5B","Indica","0","0.012","0.94235","0.77","0.41424","210.85995","0.119","7","0.422","64.95014","Finland","26.06739","-6.676",0,"0.568",390092,"Ikuinen Virta","SOEUWCB12AB0183A31","205.247","0.984","0.15084","112.795","0.940470209","4","0.381","Ihmisen Lento",0
"0.365302191","AR1W3MA1187B99E6D8","Danny Wright","0","0.431","0.77603","0.51","0.21066","109.03465","0.314","0","0.103","31.1689","Texas","-100.07715","-17.471",1,"0.522",548422,"Walking In Faith","SOOOWUL12AB0182785","98.511","0","0.21066","108.718","1","4","0.609","Walking in Faith_ Reprise",0
"0.350803574","ARN4IYF1187FB49D76","Pagan Wanderer Lu","0","0.047","0.51326","0.824","0.06145","346.25261","0","7","0.72","37.1573567501336","Not available","-63.9333578685195","-7.523",1,"0.718",383455,"The Independent Scrutineer","SOETFHY12AAF3B3FD4","321.596","0.555","0.06145","134.909","0.902796636","3","0.817","Knight -> King 4",2006
"0.384549528","ARRVGAX1187FB4D745","Little Eva","0","0.003","1.00413","0.826","0.47564","171.78077","0.154","1","0.671","35.21962","Bellhaven, NC","-80.01955","-7.517",1,"0.705",65452,"The Dimension Dolls","SOENVPC12A58A771C4","165.291","0.866","0.21335","120.026","0.954350957","4","0.55","Up On The Roof (LP Version)",0
"0.29040509","AR0FQ071187B9ACEC0","Eduardo Dusek","0","0.111","0.67207","0.881","0.10583","160.7571","0.351","2","0.523","37.1573567501336","Not available","-63.9333578685195","-7.667",1,"0.503",382369,"Olhar Brasileiro","SOXIDBV12AAF3B3B76","153.136","0.879","0.10583","111.802","0.999026877","3","1","Nostradamus",2000
"0.27925576","ARARFT81187FB41EEA","Alfredo GutiA(c)rrez","0","0.158","1.83571","0.692","0.5129","133.95546","0","0","0.398","37.1573567501336","Not available","-63.9333578685195","-6.013",1,"0.349",386073,"Serie Tradicional - La CaA+-aguatera  CD 1","SOGVKJE12AB017DA9C","128.377","0.574","0.18069","95.971","1","4","0.637","Linda mariposa",0
"0.354574371","ARC18161187FB4CF4B","Amil","0","0.258","0.85941","0.871","0.19923","269.19138","0.154","7","0.397","40.71455","New York, NY","-74.00712","-6.875",1,"0.417",282390,"All Money Is Legal","SOIHARY12A8C1338E8","258.943","0.517","0.03459","90.894","1","4","0.724","Get Down",2000
"0.425768884","ARMGO941187FB3B52A","Hi-Tack","1","0.015","0.74603","1","0.28024","345.96526","0.229","7","0.395","37.1573567501336","Not available","-63.9333578685195","-7.908",1,"0.532",166718,"Say Say Say (Waiting 4 U)","SOBKSMX12A6D4F9750","334.588","1","0.28024","129.146","0.877889119","4","0","Say Say Say (Waiting 4 U) (Tocadisco's Not Guilty Remix)",2006
"0.393369406","ARLBNAC1187FB47151","Alex Gopher","0","0.046","0.76309","0.811","0.28416","684.79955","2.113","7","0.365","37.1573567501336","Not available","-63.9333578685195","-12.114",1,"0.441",422324,"Wuz","SOUAOPT12AB0182B82","663.841","0.445","0.04165","125.147","0.968747323","3","1","Keep on dancin' (Last man standin')",0
"0.307188709","AR1WLWQ1187B989B85","Dealership","0","0.328","0.93637","0.872","0.93637","103.52281","0","10","0.691","37.1573567501336","Not available","-63.9333578685195","-7.403",1,"0.555",484720,"Action / Adventure","SOFPYWI12AB017E7C0","91.696","0.61","0.93637","107.002","1","4","0.518","I Don't Want Your Love",2004
"0","ARZJFOF1269FB36799","Frankie Howard","0","0.061","1.31158","0.793","0.12165","198.73914","0.363","8","0.71","37.1573567501336","Not available","-63.9333578685195","-18.75",1,"0.674",372601,"Stars of Radio & Television","SONSVNR12A8C1405E7","198.739","0.793","0.12165","165.903","0.77815125","5","0.749","Three Little Fishes",0
"0.252838292","ARCZGEP122988F4890","Starski and Clutch","0","0.002","0.0555","0.49","0.0555","239.80363","23.841","1","0.01","37.1573567501336","Not available","-63.9333578685195","-13.248",0,"0.259",648825,"Belle Isle Players","SOCPVQM12AB0184ABB","235.822","1","0.0555","165.252","1","4","0.877","Belle Isle Players",0
"0.332870567","ARFZNR41187B990AF7","Sunnyland Slim","0","1","0.33953","1","0.33953","148.47955","0.287","9","0.658","37.1573567501336","Vance, MS","-63.9333578685195","-14.101",1,"0.609",686183,"The Walking Cycloon","SOZBCID12AC468B7E6","143.296","0.481","0.05951","106.545","0.961874769","1","0","Hard Times (feat. Floyd Jones)",0
"0.361483733","AREAEX91187B98DC01","Gaither Vocal Band","0","0.041","1.7323","0.924","0.3607","180.92363","0","7","0.816","37.1573567501336","Not available","-63.9333578685195","-9.324",1,"0.714",201649,"Passin' The Faith Along","SOQFVNY12A58A7F001","171.491","0.198","0.18523","86.249","1","4","0.701","Passin' The Faith Along",0
"0.422380409","AR5ZGC11187FB417A3","Big Mountain","1","0.37","0.72088","0.931","0.24835","216.05832","0","2","0.543","37.27188","California","-119.27023","-7.885",1,"0.578",762448,"Resistance","SOAAFUV12AB018831D","199.39","0.185","0.24835","149.169","0.893925767","4","0.315","Where Do The Children Play? (LP Version)",0
"0.510324986","ARIWB161187B9AA1D5","Simon & Garfunkel","2","0.467","0.65022","1","0.31236","138.70975","0.073","2","0.97","37.1573567501336","Forest Hills, Queens, New York City, NY, USA","-63.9333578685195","-10.222",1,"0.621",316046,"The Collection","SODTEMK12AF72A7210","131.628","0.386","0.14509","181.41","0.946117754","4","0.008","A Simple Desultory Philippic (Or How I Was Robert McNamara'd Into Submission)",1966
"0.402054897","ARA8O8L1187B9AD61D","Professor Longhair","0","0.046","0.09007","1","0.09007","127.37261","0","3","0.773","30.79062","Bogalusa, LA","-89.8643","-7.992",1,"0.749",782647,"The Very Best of Professor Longhair","SONDTMH12AC468965E","124.709","1","0.09007","164.648","0.957135026","4","1","No Buts - No Maybes",1993
"0.29168584","AR3CLBX1187FB5A307","Richi M.","0","0.104","0.55905","1","0.11664","590.00118","0.317","1","0.16","37.1573567501336","Not available","-63.9333578685195","-8.729",1,"0.229",521002,"Perfect World","SOYXCOI12A8C1421AB","585.886","0.566","0.11664","136.826","0.859670636","4","0.495","Wake Me Up",1998
"0.544257506","ART3O5Z1187B9AB043","Stevie Ray Vaughan And Double Trouble","1","0.977","0.12513","0.977","0.12513","256.13016","0.264","4","0.191","32.77815","Dallas, TX","-96.7954","-9.716",1,"0.318",312331,"Srv","SOVTNTH12A8C1421C9","250.758","0.644","0.12513","158.136","0.999791772","1","0","Come On (Pt. III)",0
"0.324672497","ARHMZAR1187B9B077C","Brian Auger's Oblivion Express","1","0.002","2.61727","0.796","1.46234","360.30649","0","0","0.03","37.1573567501336","Not available","-63.9333578685195","-12.601",1,"0.384",466626,"Closer To It!","SOZGJIY12AB0186634","348.27","0.741","1.31812","107.053","0.892807802","4","0.813","Voices Of Other Times",1999
"0.433126588","ARHP6H31187FB4A38C","DJ Icey","0","0.001","1.26301","1","0.36286","325.98159","0.34","11","0.062","27.9758","Florida","-81.54106","-6.705",1,"0.309",725532,"A Little Louder / Dreams","SOCZBGK12AB0187C35","325.982","1","0.13731","132.986","1","4","0.333","A Little Louder",2003
"0.320306497","AREXX3T1187B989950","Scott Krippayne","0","0.004","1.35414","1","0.0883","230.00771","0","1","0.073","38.8991","Washington","-77.029","-7.82",1,"0.321",188189,"Wild Imagination","SOHPFBD12A8C133971","216.102","0.564","0.0883","96","1","4","0.145","The Main Thing (LP Version)",0
"0.29398439","ARFY8NV1187B9B1961","Der Moderne Man","0","0.063","0.74902","0.574","0.34626","195.18649","0","5","0.108","37.1573567501336","Not available","-63.9333578685195","-8.702",1,"0.275",460246,"Drama_ Spiel und Blut (Das Archiv Teil 1)","SOVEVBC12AB0185DCB","195.186","0","0.14488","148.244","0.998522017","4","0","Sinnloz/ Anakonda (live)",0
"0.357329042","ARLK1A71187B9AECD2","Yuppie Pricks","0","0.252","0.91772","0.72","0.33781","134.50404","0","11","0.647","37.1573567501336","Austin","-63.9333578685195","-1.83",1,"0.533",219138,"Broker's Banquet","SOGOFSR12A8C13CE47","130.763","1","0.33781","106.662","1","4","0","Prick For President",0
"0","ARYHTYH11EBCD7C884","The Hit Factory","0","0.035","1.16035","0","0.26019","233.76934","1.123","9","1","37.1573567501336","Not available","-63.9333578685195","-7.027",0,"0.957",273745,"The Hit Factory","SOJUTVA12A8151E862","217.948","0.258","0.02838","133.29","1","4","0","Explode (Instrumental)",0
"0.348058163","ARVMOTP1187B99720F","Barbara Jones","0","0.03","0.25664","0.9","0.25664","224.91383","2.432","2","0.711","37.1573567501336","Not available","-63.9333578685195","-7.055",1,"0.628",700475,"Reggae Lasting Love Songs - Vol. 5","SOUVAZT12AB017C119","215.522","0.596","0.08227","165.754","0.949174629","4","0","You Are Always On My Mind",0
"0.31654946","AR3U3G01187FB58BA7","Christie Hennessy","0","0.763","0.47994","0.763","0.47994","180.76689","0.16","7","0.866","37.1573567501336","Not available","-63.9333578685195","-16.183",1,"0.851",776208,"The Green Album","SOEWQBT12AC3DF93A7","173.082","0.849","0.23367","130.588","1","1","0","The All-Ireland",0
"0.385299588","AR45GMQ1187FB466DA","Richard Walters","0","0.242","4.1239","0.283","3.18186","193.93261","5.724","10","0.911","37.1573567501336","London UK-England","-63.9333578685195","-9.627",1,"0.714",795486,"All At Sea / Julia","SOYDJQU12AB018BD6F","191.617","0.068","2.94695","127.719","0.935669487","3","0.644","All at sea",0
"0.370057829","ARZNQEM11F4C83B660","Les Paul_ Mary Ford","0","0.915","0.28338","0.915","0.28338","158.40608","0.276","11","0.288","37.1573567501336","Not available","-63.9333578685195","-8.148",1,"0.5",575781,"Isle of Golden Dreams - Capital Years (1948 - 1952)","SOKSSME12AB0187610","153.548","0.341","0.13509","200.562","0.921070506","1","0","Goofus",0
"0.495523045","ARF3FBD1187FB40B90","Little Brother","0","0.198","1.19355","0.558","0.19785","245.28934","0","11","0.542","37.1573567501336","Durham, NC","-63.9333578685195","-7.534",0,"0.55",782602,"LeftBack","SOSOEOS12AC468911E","242.399","0.679","0.19785","100.415","1","4","1","Second Chances feat. Bilal & Darien Brockington",2010
"0","ARZXTUO12509411DAE","Vaggelis Perpiniadis","0","0.709","0.64385","0.709","0.64385","174.52363","0","2","0","37.1573567501336","Not available","-63.9333578685195","-10.42",1,"0.122",168061,"Anthologia - Kostas Virvos","SOIRCZT12A8C13F724","172.333","1","0.36693","108.556","1","1","0.099","To Diazigio",0
"0.419100413","AR342K51187B98B571","Olivier Messiaen","2","0.001","0.46207","0.076","0.46207","462.0273","0.655","2","0.878","37.1573567501336","Not available","-63.9333578685195","-42.472",1,"0.543",112605,"Messiaen Oeuvres Orgue","SOXHXDU12A8C13BAF0","408.213","0.076","0.46207","131.619","1","4","0.706","Les Corps Glorieux (7 Visions De La Vie Des RessuscitA(c)s) (1939) : VII Le MystAre De La Sainte-TrinitA(c)",0
"0.175411181","AR137UW1187B98CCBA","Charlie Byrd Trio","0","0.751","0.40816","0.751","0.40816","267.4673","0.571","7","0.403","37.1573567501336","Not available","-63.9333578685195","-21.115",1,"0.506",556943,"I've Got the World On a String","SOAOXXE12AB0182517","252.703","0.656","0.20955","161.694","0.969508538","1","0","Travellin' On",0
"0.481369053","ARJUNZD1187B9A5DAE","Herb Alpert And The Tijuana Brass","1","0.662","0.40186","0.662","0.40186","126.79791","0.145","2","0.75","34.07292","BEVERLY HILLS, California","-118.39981","-9.144",0,"0.613",611966,"Lost Treasures: Rare And Unreleased","SODSKGE12A8C144435","120.802","0.402","0.23771","184.279","1","1","0.114","Flowers On The Wall",0
"0.25656218","ARTWNNQ1187B9A15BC","Glen Ricks","0","0.047","1.38006","0.194","0.69014","218.87955","0.169","4","0","37.1573567501336","Not available","-63.9333578685195","-11.442",1,"0",463600,"Fall In Love","SOCQTHA12AB0181C33","211.586","0.351","0.18832","84.994","0.932787216","4","0.527","Fall In Love",0
"0.403602008","ARXHWL31187FB476F4","unloco","0","0.007","1.03828","0.414","0.27044","205.73995","0","6","0.492","37.1573567501336","Not available","-63.9333578685195","-5.673",1,"0.566",176415,"Healing","SOJLUXH12A6D4FD0CE","182.364","0.685","0.07308","155.793","1","4","0.924","Reckoning (Album Version)",2001
"0.393762699","ARYBUAO1187FB3F4EB","Gene Chandler","1","0.263","1.83296","0.696","0.52495","148.11383","0.439","5","0.47","41.88415","Chicago, IL","-87.63241","-15.631",1,"0.545",176894,"The Duke Of Earl","SOQMDHI12A6D4F98DC","138.484","0.342","0.52495","92.293","1","3","1","Festival Of Love",1994
"0.386441097","AR7AOEJ1187FB3D279","Little Milton","0","0.055","0.57568","0.857","0.20881","193.85424","0.343","10","0.338","33.35303","Inverness, MS","-90.59005","-7.049",1,"0.36",599144,"Guitar Man","SOENKHG12A58A79945","178.573","0.935","0.20881","162.226","0.940027818","5","0.488","You Were On The Right Street",0
"0.395247623","ARBUHDB1187FB3E72C","Bobby Vee","0","0.006","0.74377","1","0.22839","258.61179","0.2","7","1","46.87591","Fargo, ND","-96.78176","-12.387",1,"0.926",462412,"Just Today","SOVNIWE12A8C144C9E","241.952","0.568","0.05311","115.185","0.887678339","4","0","I Wouldnt Change A Thing",0
"0.548221892","ARA1UU51187FB5A70B","The Misfits","2","1","0.62675","1","0.62675","133.27628","0.195","2","0.293","37.1573567501336","New Jersey","-63.9333578685195","-9.742",1,"0.368",111988,"Collection 2","SOIOCUC12A8C13EDAA","129.968","0.869","0.26189","83.953","0.920888891","1","0","Halloween II",1981
"0.346419947","ARSDFYB11F50C4F736","The Cutting Edge","0","0.147","0.19918","0.459","0.19918","481.07057","0.114","1","0.07","34.05349","California - LA","-118.24532","-13.075",1,"0.344",258981,"The Cutting Edge","SORYJIP12A8C139505","467","0.6","0.19918","147.173","0.96909461","4","0.568","Cutting Edge",0
"0.330400066","ARHKMWZ1187B99C002","Southside Johnny Lyon","0","0.411","1.5158","0.675","0.18196","160.93995","0.131","4","0.353","37.1573567501336","Not available","-63.9333578685195","-23.94",1,"0.385",285407,"Home Alone - Soundtrack","SOVRBKR12A8C133AF2","155.899","0.685","0.18196","94.938","1","3","1","Please Come Home For Christmas**",0
"0.453850265","ARSQDUN1187B98D7D7","EPMD","1","0.576","0.16791","0.576","0.16791","181.39383","0.363","7","0.437","37.1573567501336","allentown Pennsylvania USA","-63.9333578685195","-11.199",0,"0.516",422255,"Unfinished Business (Explicit)","SOKZNMZ12A6D4F7D44","160.073","0.288","0.16791","122.838","1","1","0.87","Please Listen To My Demo",1989
"0.504964406","ARXPDRB1187B9AD0B1","Patti Smith","1","0.02","0.14806","1","0.14806","283.19302","0.085","2","0.096","41.88415","Chicago, IL","-87.63241","-8.342",0,"0.544",296950,"Gung Ho","SOMHYKZ12B34F1F013","274.321","1","0.14806","97.147","1","4","0.632","Lo and Beholden",2000
"0.623970266","ARIFGKC1187B9B04D5","Dean Martin","1","0.118","11.51276","1","0.52289","134.94812","0.311","5","0.422","37.1573567501336","Steubenville, OH","-63.9333578685195","-13.296",0,"0.44",666515,"Classic Tracks","SOLTLEZ12AB01886B3","130.392","0.75","0.52289","63.16","0.80351834","3","0.772","Pennies From Heaven",1997
"0.476389109","ARGBR4I1187B99D073","Mudhoney","1","0.343","1.95214","0.56","1.95214","159.58159","10.908","1","0","47.60356","Seattle, WA","-122.32944","-15.959",0,"0",138191,"S/T","SOCJDLS12A8AE468B4","159.582","0.17","1.95214","83.122","1","4","0.924","When Tomorrow Hits (Album)",0
"0.548533655","ARXDQJB1187FB57154","Faithless","3","0.274","0.96272","0.593","0.5022","275.12118","0","0","0.515","51.50632","London, England","-0.12714","-7.852",1,"0.431",307773,"Live At Alexandra Palace","SOGBZFX12A8C13C9BA","275.121","0.53","0.27589","130.002","0.999956736","4","0","Take The Long Way Home",1998
"0","ARAVEKH1269FCD294D","Demonbreed","0","0.13","2.03184","0.588","0.04639","329.40363","3.611","6","0.516","37.1573567501336","Not available","-63.9333578685195","-6.392",0,"0.496",718975,"Closer to God","SOFWWUB12AB018CEA6","329.404","0.405","0.04639","121.487","0.896307039","5","0.615","Blood Will Fall",0
"0.437987748","ARKE7ZQ1187FB504BB","Blackfoot","0","0.005","1.22441","0.873","0.26549","177.8673","0","9","0.576","37.1573567501336","Jacksonville, FL","-63.9333578685195","-12.347",1,"0.374",129747,"Strikes","SOVRUGO12A8151D3B3","170.046","0.976","0.26549","121.483","0.992069114","4","0.57","Train_ Train (LP Version)",0
"0.429577706","ARAU2Q51187FB50D4C","Smiley","0","0.126","1.16599","0.651","0.26903","186.06975","0.062","9","0.854","32.34747","Tyler Texas USA","-95.2943","-7.789",1,"0.649",82532,"Scream-Machine/Come On Shake My Feelin'","SOMWLYI12A6D4F519D","177.737","0","0.0464","110.043","1","4","0.506","Come On Shake My Feelin'",0
"0.54724366","ARRDRI71187FB46EAA","Grizzly Bear","1","0.008","0.72449","0.662","0.72449","351.50322","0.299","9","0.11","40.65507","Brooklyn, NY","-73.94888","-14.372",1,"0.012",532679,"Friend EP","SOLLOTO12AB01804C6","344.59","0.475","0.18653","85.003","1","4","0.675","Deep Blue Sea (Daniel Rossen home recording)",2008
"0.453391186","ARYPWUK1187B98ACED","Emperor","0","0.38","1.90587","0.13","0.26256","334.68036","0","0","0.432","64.55653","Norway","12.66538","-5.315",1,"0.476",495734,"Live Inferno","SONHKXA12AB0180478","334.68","0.307","0.07554","169.423","1","3","0.297","In the Wordless Chamber",0
"0.826777014","ARCGJ6U1187FB4D01F","Akon / Kardinal Offishall","1","0.239","0.17353","0.996","0.17353","207.20281","0.414","10","0.043","37.1573567501336","St. Louis, MO","-63.9333578685195","-6.583",0,"0.436",20907,"Pot of Gold","SOCEHMD12A67AD94C4","204.481","0.691","0.17353","100.364","1","4","1","Belly Dancer (Bananza) Remix ft. Kardinal Offishall",0
"0.437464554","AR9JNFU1187B9B9868","Gal Costa","1","0.014","1.38429","0.654","0.58331","252.02893","0.345","9","0.88","37.1573567501336","Not available","-63.9333578685195","-17.225",1,"0.56",706684,"Caras E Bocas","SOJCZUF12AB018A68B","237.215","0.478","0.38636","149.039","1","4","0.429","Me Recuso",1977
"0.675887011","ARH6W4X1187B99274F","Radiohead","5","0.013","0.71578","0.051","0.32532","214.7522","0","7","0.523","37.1573567501336","Oxford, UK","-63.9333578685195","-18.146",1,"0.653",1036,"Fake Plastic Trees","SOPGXXV12AB0183709","207.163","0.051","0.32532","153.08","0.99997276","4","0.765","Bullet Proof ... I Wish I Was (Acoustic)",1995
"0.359324727","AREENKN1187B98F35D","Plasmatics","1","0.304","0.39477","0.899","0.39477","230.66077","0.363","2","0.413","40.71455","New York, NY","-74.00712","-11.425",1,"0.509",106026,"New Hope For The Wretched","SOGUVEM12A58A7E90C","223.37","0.355","0.13768","113.11","0.885545496","4","0.539","Sometimes I",1979
"0.360344686","ARK7ZPW1187B99C170","Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni","2","0.034","0.51398","0.292","0.51398","233.40363","0","4","0","40.71455","New York, NY","-74.00712","-16.618",0,"0.199",161816,"Verdi : Un ballo in maschera","SOCQZZN12A8C13B3F4","226.754","0.674","0.51398","76.731","0.994149153","3","0.454","Un ballo in maschera (2002 Digital Remaster)_ Act 2: Oh_ qual soave brivido (Riccardo/Amelia)",0
"0.483035298","ARWVVVP1187FB52F31","Mark Wills","0","0.069","1.22714","1","0.60275","210.33751","0.256","2","1","37.1573567501336","Cleveland, TN","-63.9333578685195","-5.849",1,"0.921",46544,"And The Crowd Goes Wild","SOVKVJM12A6D4F972F","194.096","1","0.29211","96.071","0.996076951","4","0","How Bad Do You Want It",2003
"0","ARCTOMY1187B9A8175","Computer Paul","0","0.04","0.99312","0.398","0.52393","577.48853","0","11","0.477","37.1573567501336","Not available","-63.9333578685195","-7.972",0,"0.432",618203,"Westward Expansion","SOJIMPZ12AAF3B5B92","562.561","0.972","0.28698","127.983","0.933825065","4","0.478","Cuts (Bobby's Still In Williamsburg)",0
"0.403509673","ARCZ20M1187FB49687","Tony Joe White","1","0.062","1.07558","0.903","0.38946","162.0371","0.282","7","0.136","32.77942","Goodwill, LA","-91.56123","-15.733",1,"0.594",409865,"The Best Of Tony Joe White Featuring Polk Salad Annie","SOLVLUY12A58A7BD24","153.426","0.437","0.05061","89.102","1","4","0.605","I've Got A Thing About You Baby (Album Version)",0
"0.415303643","ARUTP601187FB388AC","The Elders","0","0.035","0.51474","0.457","0.51474","231.00036","0","9","0.683","37.1573567501336","Not available","-63.9333578685195","-7.3",1,"0.639",196469,"The Best Crowd We Ever Had","SOMMGBR12AF729EB7E","224.583","0.332","0.37264","108.04","1","4","0","Moore Street Girls",0
"0","ARGAJDQ11F50C4EDDF","Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola","0","1","0.31428","1","0.31428","16.40444","0.256","11","0.015","37.1573567501336","Not available","-63.9333578685195","-34.162",1,"0.349",244041,"Musica Sacra Nella Napoli del '700","SORNTMR12A8C13F949","16.404","0.495","0.31428","30.553","1","1","0","Miserere: IV. Quoniam Iniquitatem",0
"0.268744755","ARBKEA91187B98CE1F","Claw Hammer","0","1","0.37412","1","0.37412","293.8771","0.26","2","0.443","37.1573567501336","Not available","-63.9333578685195","-8.85",1,"0.346",205382,"Pablum","SOQKYHD12A8C139193","293.877","0.402","0.37412","167.156","0.993207291","1","0","Speak Softly",0
"0.476254162","ARYNSN31187FB4C573","Bizzy Bone","0","0.003","0.38789","0.497","0.38789","238.21016","0","8","0.545","39.96196","Columbus, OH","-83.00298","-5.066",1,"0.545",225136,"A Song For You (Single)","SOVDLSZ12A8C140662","225.338","0.727","0.04062","84.971","1","4","0.9","A Song For You (Feat. DMX and Chris Notez)",0
"0.291806538","ARYCKB61187B998E70","Debra Laws","0","0.014","0.04321","1","0.04321","257.48853","0.165","0","0.146","29.76045","Houston, TX","-95.36978","-8.219",1,"0.261",138019,"Very Special","SONBSUA12A8AE47EE5","251.234","0.658","0.04321","119.697","1","4","0.554","On My Own (LP Version)",0
"0.347249717","ARE08BN1187B98FCA3","Der Plan","1","0.477","1.3778","0.858","0.29015","136.82893","0.431","9","0.002","37.1573567501336","Not available","-63.9333578685195","-15.478",1,"0.249",711637,"Die Peitsche Des Lebens","SOBUBWM12AB0185123","124.43","0.499","0.29015","54.468","0.946302519","4","1","Alter Mann",0
"0.251165925","ARM86R71187FB4CBB4","Christian Quast","0","0.921","0.57969","0","0.10058","466.33751","2.723","6","0.911","37.1573567501336","Not available","-63.9333578685195","-13.431",1,"0.76",208424,"You Are! Remix Box","SOVIZEV12A8C1377F2","457.973","0.517","0.10058","125.049","1","4","0.878","You Are!",0
